,tpr,fpr
10948,0.625921053,0.06087511
10949,0.625921053,0.060914353
10950,0.625986842,0.060914353
10951,0.625986842,0.060935609
10952,0.626052632,0.060935609
10953,0.626052632,0.06094542
10954,0.626118421,0.06094542
10955,0.626118421,0.060981392
10956,0.62625,0.060981392
10957,0.62625,0.061027176
10958,0.626315789,0.061027176
10959,0.626315789,0.061033716
10960,0.626381579,0.061033716
10961,0.626381579,0.061084404
10962,0.626447368,0.061084404
10963,0.626447368,0.06109258
10964,0.626513158,0.06109258
10965,0.626513158,0.061097485
10966,0.626578947,0.061097485
10967,0.626578947,0.061110566
10968,0.626644737,0.061110566
10969,0.626644737,0.061115471
10970,0.626710526,0.061115471
10971,0.626710526,0.061135093
10972,0.626776316,0.061135093
10973,0.626776316,0.061143268
10974,0.626842105,0.061143268
10975,0.626842105,0.061192322
10976,0.626907895,0.061192322
10977,0.626907895,0.061220118
10978,0.626973684,0.061220118
10979,0.626973684,0.06124301
10980,0.627039474,0.06124301
10981,0.627039474,0.061257726
10982,0.627171053,0.061257726
10983,0.627171053,0.061295333
10984,0.627236842,0.061295333
10985,0.627236842,0.061306779
10986,0.627302632,0.061306779
10987,0.627302632,0.061310049
10988,0.627368421,0.061310049
10989,0.627368421,0.06131986
10990,0.627434211,0.06131986
10991,0.627434211,0.061342752
10992,0.6275,0.061342752
10993,0.6275,0.061346022
10994,0.627565789,0.061346022
10995,0.627565789,0.061435953
10996,0.627631579,0.061435953
10997,0.627631579,0.061485006
10998,0.627697368,0.061485006
10999,0.627697368,0.061519343
11000,0.627763158,0.061519343
11001,0.627763158,0.061570032
11002,0.627828947,0.061570032
11003,0.627828947,0.061574937
11004,0.627894737,0.061574937
11005,0.627894737,0.061589653
11006,0.627960526,0.061589653
11007,0.627960526,0.061610909
11008,0.628026316,0.061610909
11009,0.628026316,0.061666503
11010,0.628092105,0.061666503
11011,0.628092105,0.061798947
11012,0.628157895,0.061798947
11013,0.628157895,0.061803852
11014,0.628223684,0.061803852
11015,0.628223684,0.061812028
11016,0.628289474,0.061812028
11017,0.628289474,0.061867622
11018,0.628355263,0.061867622
11019,0.628355263,0.061870892
11020,0.628421053,0.061870892
11021,0.628421053,0.061885608
11022,0.628486842,0.061885608
11023,0.628486842,0.06191504
11024,0.628552632,0.06191504
11025,0.628552632,0.062011511
11026,0.628618421,0.062011511
11027,0.628618421,0.062058929
11028,0.628684211,0.062058929
11029,0.628684211,0.062070375
11030,0.62875,0.062070375
11031,0.62875,0.062088361
11032,0.628815789,0.062088361
11033,0.628815789,0.062109618
11034,0.628881579,0.062109618
11035,0.628881579,0.062119428
11036,0.628947368,0.062119428
11037,0.628947368,0.062152131
11038,0.629013158,0.062152131
11039,0.629013158,0.062157036
11040,0.629078947,0.062157036
11041,0.629078947,0.062197914
11042,0.629144737,0.062197914
11043,0.629144737,0.062209359
11044,0.629210526,0.062209359
11045,0.629210526,0.062240426
11046,0.629276316,0.062240426
11047,0.629276316,0.062320547
11048,0.629342105,0.062320547
11049,0.629342105,0.062336898
11050,0.629407895,0.062336898
11051,0.629407895,0.06237614
11052,0.629473684,0.06237614
11053,0.629473684,0.062402302
11054,0.629539474,0.062402302
11055,0.629539474,0.062403937
11056,0.629605263,0.062403937
11057,0.629605263,0.062418653
11058,0.629671053,0.062418653
11059,0.629671053,0.062425194
11060,0.629736842,0.062425194
11061,0.629736842,0.06244645
11062,0.629868421,0.06244645
11063,0.629868421,0.06244972
11064,0.63,0.06244972
11065,0.63,0.062459531
11066,0.630065789,0.062459531
11067,0.630065789,0.062474247
11068,0.630131579,0.062474247
11069,0.630131579,0.062479152
11070,0.630197368,0.062479152
11071,0.630197368,0.062482423
11072,0.630263158,0.062482423
11073,0.630263158,0.06259361
11074,0.630328947,0.06259361
11075,0.630328947,0.06259688
11076,0.630394737,0.06259688
11077,0.630394737,0.062611596
11078,0.630460526,0.062611596
11079,0.630460526,0.062644298
11080,0.630526316,0.062644298
11081,0.630526316,0.062645933
11082,0.630592105,0.062645933
11083,0.630592105,0.06267046
11084,0.630657895,0.06267046
11085,0.630657895,0.062711338
11086,0.630723684,0.062711338
11087,0.630723684,0.062716243
11088,0.630789474,0.062716243
11089,0.630789474,0.062726054
11090,0.630855263,0.062726054
11091,0.630855263,0.06281762
11092,0.630921053,0.06281762
11093,0.630921053,0.062822525
11094,0.630986842,0.062822525
11095,0.630986842,0.062829066
11096,0.631052632,0.062829066
11097,0.631052632,0.062837241
11098,0.631118421,0.062837241
11099,0.631118421,0.062863403
11100,0.631184211,0.062863403
11101,0.631184211,0.062871579
11102,0.63125,0.062871579
11103,0.63125,0.062874849
11104,0.631315789,0.062874849
11105,0.631315789,0.06290101
11106,0.631381579,0.06290101
11107,0.631381579,0.062904281
11108,0.631447368,0.062904281
11109,0.631447368,0.062917362
11110,0.631513158,0.062917362
11111,0.631513158,0.062918997
11112,0.631644737,0.062918997
11113,0.631644737,0.062992577
11114,0.631710526,0.062992577
11115,0.631710526,0.063017103
11116,0.631776316,0.063017103
11117,0.631776316,0.063020373
11118,0.631842105,0.063020373
11119,0.631842105,0.063022009
11120,0.631907895,0.063022009
11121,0.631907895,0.063030184
11122,0.631973684,0.063030184
11123,0.631973684,0.063071062
11124,0.632039474,0.063071062
11125,0.632039474,0.063075967
11126,0.632105263,0.063075967
11127,0.632105263,0.063077602
11128,0.632171053,0.063077602
11129,0.632171053,0.06312175
11130,0.632236842,0.06312175
11131,0.632236842,0.063193695
11132,0.632302632,0.063193695
11133,0.632302632,0.06326564
11134,0.632368421,0.06326564
11135,0.632368421,0.063273815
11136,0.632434211,0.063273815
11137,0.632434211,0.063285261
11138,0.6325,0.063285261
11139,0.6325,0.063331044
11140,0.632565789,0.063331044
11141,0.632565789,0.06334903
11142,0.632631579,0.06334903
11143,0.632631579,0.063360476
11144,0.632697368,0.063360476
11145,0.632697368,0.063365381
11146,0.632763158,0.063365381
11147,0.632763158,0.063371922
11148,0.632828947,0.063371922
11149,0.632828947,0.063396449
11150,0.632894737,0.063396449
11151,0.632894737,0.063404624
11152,0.632960526,0.063404624
11153,0.632960526,0.063427516
11154,0.633026316,0.063427516
11155,0.633026316,0.063463488
11156,0.633092105,0.063463488
11157,0.633092105,0.063512541
11158,0.633157895,0.063512541
11159,0.633157895,0.063519082
11160,0.633223684,0.063519082
11161,0.633223684,0.06356323
11162,0.633289474,0.06356323
11163,0.633289474,0.063591027
11164,0.633355263,0.063591027
11165,0.633355263,0.063602472
11166,0.633421053,0.063602472
11167,0.633421053,0.063610648
11168,0.633486842,0.063610648
11169,0.633486842,0.063625364
11170,0.633552632,0.063625364
11171,0.633552632,0.063631904
11172,0.633618421,0.063631904
11173,0.633618421,0.063707119
11174,0.633684211,0.063707119
11175,0.633684211,0.063733281
11176,0.63375,0.063733281
11177,0.63375,0.063762713
11178,0.633815789,0.063762713
11179,0.633815789,0.063777429
11180,0.633881579,0.063777429
11181,0.633881579,0.06379051
11182,0.634013158,0.06379051
11183,0.634013158,0.063810131
11184,0.634078947,0.063810131
11185,0.634078947,0.063819942
11186,0.634144737,0.063819942
11187,0.634144737,0.063836293
11188,0.634210526,0.063836293
11189,0.634210526,0.063839563
11190,0.634276316,0.063839563
11191,0.634276316,0.063842833
11192,0.634342105,0.063842833
11193,0.634342105,0.063849374
11194,0.634407895,0.063849374
11195,0.634407895,0.063852644
11196,0.634473684,0.063852644
11197,0.634473684,0.063888616
11198,0.634539474,0.063888616
11199,0.634539474,0.063893522
11200,0.634605263,0.063893522
11201,0.634605263,0.063900062
11202,0.634736842,0.063900062
11203,0.634736842,0.063913143
11204,0.634802632,0.063913143
11205,0.634802632,0.063924589
11206,0.634934211,0.063924589
11207,0.634934211,0.064001439
11208,0.635,0.064001439
11209,0.635,0.064030871
11210,0.635065789,0.064030871
11211,0.635065789,0.064035776
11212,0.635131579,0.064035776
11213,0.635131579,0.064066843
11214,0.635197368,0.064066843
11215,0.635197368,0.064099545
11216,0.635263158,0.064099545
11217,0.635263158,0.064132248
11218,0.635328947,0.064132248
11219,0.635328947,0.064146964
11220,0.635394737,0.064146964
11221,0.635394737,0.064158409
11222,0.635460526,0.064158409
11223,0.635460526,0.064192747
11224,0.635526316,0.064192747
11225,0.635526316,0.064210733
11226,0.635592105,0.064210733
11227,0.635592105,0.064251611
11228,0.635657895,0.064251611
11229,0.635657895,0.064267962
11230,0.635723684,0.064267962
11231,0.635723684,0.064374244
11232,0.635789474,0.064374244
11233,0.635789474,0.064485431
11234,0.635855263,0.064485431
11235,0.635855263,0.064498512
11236,0.635921053,0.064498512
11237,0.635921053,0.064519768
11238,0.635986842,0.064519768
11239,0.635986842,0.064604794
11240,0.636052632,0.064604794
11241,0.636052632,0.064606429
11242,0.636118421,0.064606429
11243,0.636118421,0.064632591
11244,0.636184211,0.064632591
11245,0.636184211,0.064637496
11246,0.63625,0.064637496
11247,0.63625,0.064640767
11248,0.636315789,0.064640767
11249,0.636315789,0.064655483
11250,0.636447368,0.064655483
11251,0.636447368,0.064719252
11252,0.636513158,0.064719252
11253,0.636513158,0.064738873
11254,0.636578947,0.064738873
11255,0.636578947,0.064751954
11256,0.636644737,0.064751954
11257,0.636644737,0.064802642
11258,0.636710526,0.064802642
11259,0.636710526,0.064838615
11260,0.636776316,0.064838615
11261,0.636776316,0.064851696
11262,0.636842105,0.064851696
11263,0.636842105,0.064890938
11264,0.636907895,0.064890938
11265,0.636907895,0.064892573
11266,0.636973684,0.064892573
11267,0.636973684,0.064959613
11268,0.637039474,0.064959613
11269,0.637039474,0.064985775
11270,0.637105263,0.064985775
11271,0.637105263,0.065047909
11272,0.637171053,0.065047909
11273,0.637171053,0.065065895
11274,0.637236842,0.065065895
11275,0.637236842,0.065075706
11276,0.637302632,0.065075706
11277,0.637302632,0.065106773
11278,0.637368421,0.065106773
11279,0.637368421,0.065142745
11280,0.637565789,0.065142745
11281,0.637565789,0.065146015
11282,0.637631579,0.065146015
11283,0.637631579,0.065186893
11284,0.637697368,0.065186893
11285,0.637697368,0.065190163
11286,0.637763158,0.065190163
11287,0.637763158,0.065232676
11288,0.637828947,0.065232676
11289,0.637828947,0.065374931
11290,0.637894737,0.065374931
11291,0.637894737,0.065396187
11292,0.638026316,0.065396187
11293,0.638026316,0.065399457
11294,0.638092105,0.065399457
11295,0.638092105,0.065410903
11296,0.638157895,0.065410903
11297,0.638157895,0.065422349
11298,0.638223684,0.065422349
11299,0.638223684,0.065458321
11300,0.638289474,0.065458321
11301,0.638289474,0.065459956
11302,0.638355263,0.065459956
11303,0.638355263,0.065461591
11304,0.638421053,0.065461591
11305,0.638421053,0.065497564
11306,0.638486842,0.065497564
11307,0.638486842,0.065499199
11308,0.638552632,0.065499199
11309,0.638552632,0.06551228
11310,0.638618421,0.06551228
11311,0.638618421,0.0655924
11312,0.638684211,0.0655924
11313,0.638684211,0.065631643
11314,0.63875,0.065631643
11315,0.63875,0.065633278
11316,0.638815789,0.065633278
11317,0.638815789,0.065656169
11318,0.638881579,0.065656169
11319,0.638881579,0.065693777
11320,0.638947368,0.065693777
11321,0.638947368,0.065708493
11322,0.639013158,0.065708493
11323,0.639013158,0.065713398
11324,0.639078947,0.065713398
11325,0.639078947,0.065723209
11326,0.639144737,0.065723209
11327,0.639144737,0.065772262
11328,0.639210526,0.065772262
11329,0.639210526,0.065798424
11330,0.639276316,0.065798424
11331,0.639276316,0.065804964
11332,0.639342105,0.065804964
11333,0.639342105,0.065808234
11334,0.639407895,0.065808234
11335,0.639407895,0.065826221
11336,0.639473684,0.065826221
11337,0.639473684,0.065914516
11338,0.639539474,0.065914516
11339,0.639539474,0.065925962
11340,0.639605263,0.065925962
11341,0.639605263,0.06597011
11342,0.639671053,0.06597011
11343,0.639671053,0.065991367
11344,0.639736842,0.065991367
11345,0.639736842,0.065999542
11346,0.639802632,0.065999542
11347,0.639802632,0.066017528
11348,0.639868421,0.066017528
11349,0.639868421,0.066143432
11350,0.639934211,0.066143432
11351,0.639934211,0.066145067
11352,0.64,0.066145067
11353,0.64,0.066149972
11354,0.640065789,0.066149972
11355,0.640065789,0.066254619
11356,0.640131579,0.066254619
11357,0.640131579,0.066277511
11358,0.640197368,0.066277511
11359,0.640197368,0.066290592
11360,0.640263158,0.066290592
11361,0.640263158,0.066315118
11362,0.640328947,0.066315118
11363,0.640328947,0.066372347
11364,0.640394737,0.066372347
11365,0.640394737,0.066393603
11366,0.640460526,0.066393603
11367,0.640460526,0.066408319
11368,0.640526316,0.066408319
11369,0.640526316,0.066439387
11370,0.640592105,0.066439387
11371,0.640592105,0.066475359
11372,0.640657895,0.066475359
11373,0.640657895,0.066537493
11374,0.640723684,0.066537493
11375,0.640723684,0.066553844
11376,0.640789474,0.066553844
11377,0.640789474,0.066578371
11378,0.640855263,0.066578371
11379,0.640855263,0.066581641
11380,0.640921053,0.066581641
11381,0.640921053,0.066588181
11382,0.640986842,0.066588181
11383,0.640986842,0.066696099
11384,0.641052632,0.066696099
11385,0.641052632,0.066704274
11386,0.641118421,0.066704274
11387,0.641118421,0.066707544
11388,0.641184211,0.066707544
11389,0.641184211,0.066728801
11390,0.64125,0.066728801
11391,0.64125,0.066732071
11392,0.641381579,0.066732071
11393,0.641381579,0.066733706
11394,0.641447368,0.066733706
11395,0.641447368,0.066777854
11396,0.641513158,0.066777854
11397,0.641513158,0.066779489
11398,0.641578947,0.066779489
11399,0.641578947,0.066867785
11400,0.641644737,0.066867785
11401,0.641644737,0.066928284
11402,0.641710526,0.066928284
11403,0.641710526,0.066996959
11404,0.641776316,0.066996959
11405,0.641776316,0.067000229
11406,0.641842105,0.067000229
11407,0.641842105,0.067046012
11408,0.641973684,0.067046012
11409,0.641973684,0.067052552
11410,0.642039474,0.067052552
11411,0.642039474,0.067075444
11412,0.642105263,0.067075444
11413,0.642105263,0.067078714
11414,0.642171053,0.067078714
11415,0.642171053,0.067127767
11416,0.642236842,0.067127767
11417,0.642236842,0.067140848
11418,0.642302632,0.067140848
11419,0.642302632,0.067168645
11420,0.642368421,0.067168645
11421,0.642368421,0.067202982
11422,0.642434211,0.067202982
11423,0.642434211,0.067209523
11424,0.6425,0.067209523
11425,0.6425,0.067216063
11426,0.642565789,0.067216063
11427,0.642565789,0.06724713
11428,0.642631579,0.06724713
11429,0.642631579,0.067299454
11430,0.642697368,0.067299454
11431,0.642697368,0.067302724
11432,0.642763158,0.067302724
11433,0.642763158,0.06731744
11434,0.642828947,0.06731744
11435,0.642828947,0.067346872
11436,0.642960526,0.067346872
11437,0.642960526,0.06739756
11438,0.643026316,0.06739756
11439,0.643026316,0.067412276
11440,0.643092105,0.067412276
11441,0.643092105,0.067451519
11442,0.643157895,0.067451519
11443,0.643157895,0.067454789
11444,0.643223684,0.067454789
11445,0.643223684,0.067489127
11446,0.643289474,0.067489127
11447,0.643289474,0.067495667
11448,0.643355263,0.067495667
11449,0.643355263,0.067502207
11450,0.643421053,0.067502207
11451,0.643421053,0.067515288
11452,0.643486842,0.067515288
11453,0.643486842,0.067649367
11454,0.643684211,0.067649367
11455,0.643684211,0.067660813
11456,0.64375,0.067660813
11457,0.64375,0.067678799
11458,0.643815789,0.067678799
11459,0.643815789,0.067745839
11460,0.643881579,0.067745839
11461,0.643881579,0.067760555
11462,0.643947368,0.067760555
11463,0.643947368,0.067770365
11464,0.644013158,0.067770365
11465,0.644013158,0.067803067
11466,0.644078947,0.067803067
11467,0.644078947,0.06783577
11468,0.644144737,0.06783577
11469,0.644144737,0.067878282
11470,0.644210526,0.067878282
11471,0.644210526,0.067968213
11472,0.644276316,0.067968213
11473,0.644276316,0.068035253
11474,0.644342105,0.068035253
11475,0.644342105,0.068053239
11476,0.644407895,0.068053239
11477,0.644407895,0.068107198
11478,0.644473684,0.068107198
11479,0.644473684,0.068159521
11480,0.644539474,0.068159521
11481,0.644539474,0.068291965
11482,0.644605263,0.068291965
11483,0.644605263,0.068303411
11484,0.644671053,0.068303411
11485,0.644671053,0.068331208
11486,0.644736842,0.068331208
11487,0.644736842,0.068332843
11488,0.644802632,0.068332843
11489,0.644802632,0.068347559
11490,0.645,0.068347559
11491,0.645,0.068352464
11492,0.645065789,0.068352464
11493,0.645065789,0.06836391
11494,0.645131579,0.06836391
11495,0.645131579,0.068401517
11496,0.645197368,0.068401517
11497,0.645197368,0.068414598
11498,0.645263158,0.068414598
11499,0.645263158,0.068439125
11500,0.645394737,0.068439125
11501,0.645394737,0.068556853
11502,0.645460526,0.068556853
11503,0.645460526,0.068614082
11504,0.645526316,0.068614082
11505,0.645526316,0.068617352
11506,0.645592105,0.068617352
11507,0.645592105,0.068627162
11508,0.645657895,0.068627162
11509,0.645657895,0.068695837
11510,0.645723684,0.068695837
11511,0.645723684,0.068715458
11512,0.645789474,0.068715458
11513,0.645789474,0.068769417
11514,0.645855263,0.068769417
11515,0.645855263,0.068798849
11516,0.645921053,0.068798849
11517,0.645921053,0.068887145
11518,0.645986842,0.068887145
11519,0.645986842,0.068911671
11520,0.646052632,0.068911671
11521,0.646052632,0.068923117
11522,0.646118421,0.068923117
11523,0.646118421,0.068942738
11524,0.646184211,0.068942738
11525,0.646184211,0.068947644
11526,0.64625,0.068947644
11527,0.64625,0.068949279
11528,0.646381579,0.068949279
11529,0.646381579,0.06896563
11530,0.646447368,0.06896563
11531,0.646447368,0.068988522
11532,0.646513158,0.068988522
11533,0.646513158,0.069004873
11534,0.646578947,0.069004873
11535,0.646578947,0.069009778
11536,0.646644737,0.069009778
11537,0.646644737,0.069026129
11538,0.646710526,0.069026129
11539,0.646710526,0.069031034
11540,0.646776316,0.069031034
11541,0.646776316,0.069050656
11542,0.646842105,0.069050656
11543,0.646842105,0.069070277
11544,0.646907895,0.069070277
11545,0.646907895,0.069076817
11546,0.646973684,0.069076817
11547,0.646973684,0.069083358
11548,0.647039474,0.069083358
11549,0.647039474,0.069084993
11550,0.647105263,0.069084993
11551,0.647105263,0.069148762
11552,0.647171053,0.069148762
11553,0.647171053,0.069165113
11554,0.647236842,0.069165113
11555,0.647236842,0.069176559
11556,0.647302632,0.069176559
11557,0.647302632,0.069230518
11558,0.647368421,0.069230518
11559,0.647368421,0.069256679
11560,0.647434211,0.069256679
11561,0.647434211,0.06925995
11562,0.6475,0.06925995
11563,0.6475,0.069289382
11564,0.647565789,0.069289382
11565,0.647565789,0.069299192
11566,0.647631579,0.069299192
11567,0.647631579,0.069312273
11568,0.647697368,0.069312273
11569,0.647697368,0.069369502
11570,0.647763158,0.069369502
11571,0.647763158,0.069415285
11572,0.647828947,0.069415285
11573,0.647828947,0.069423461
11574,0.647894737,0.069423461
11575,0.647894737,0.069431636
11576,0.647960526,0.069431636
11577,0.647960526,0.069508486
11578,0.648026316,0.069508486
11579,0.648026316,0.069534648
11580,0.648092105,0.069534648
11581,0.648092105,0.069577161
11582,0.648157895,0.069577161
11583,0.648157895,0.069624579
11584,0.648223684,0.069624579
11585,0.648223684,0.069636025
11586,0.648355263,0.069636025
11587,0.648355263,0.06970797
11588,0.648421053,0.06970797
11589,0.648421053,0.069752117
11590,0.648486842,0.069752117
11591,0.648486842,0.069766833
11592,0.648552632,0.069766833
11593,0.648552632,0.06978482
11594,0.648618421,0.06978482
11595,0.648618421,0.069824062
11596,0.648684211,0.069824062
11597,0.648684211,0.069838778
11598,0.64875,0.069838778
11599,0.64875,0.069850224
11600,0.648815789,0.069850224
11601,0.648815789,0.069866575
11602,0.648881579,0.069866575
11603,0.648881579,0.069909088
11604,0.648947368,0.069909088
11605,0.648947368,0.069930344
11606,0.649013158,0.069930344
11607,0.649013158,0.069946695
11608,0.649078947,0.069946695
11609,0.649078947,0.069985938
11610,0.649144737,0.069985938
11611,0.649144737,0.070017005
11612,0.649210526,0.070017005
11613,0.649210526,0.070038262
11614,0.649276316,0.070038262
11615,0.649276316,0.070048072
11616,0.649342105,0.070048072
11617,0.649342105,0.070098761
11618,0.649407895,0.070098761
11619,0.649407895,0.0701658
11620,0.649473684,0.0701658
11621,0.649473684,0.070167435
11622,0.649539474,0.070167435
11623,0.649539474,0.070191962
11624,0.649605263,0.070191962
11625,0.649605263,0.070203408
11626,0.649671053,0.070203408
11627,0.649671053,0.070285163
11628,0.649736842,0.070285163
11629,0.649736842,0.070370189
11630,0.649802632,0.070370189
11631,0.649802632,0.070433958
11632,0.649868421,0.070433958
11633,0.649868421,0.070442133
11634,0.649934211,0.070442133
11635,0.649934211,0.070461755
11636,0.65,0.070461755
11637,0.65,0.07046339
11638,0.650065789,0.07046339
11639,0.650065789,0.07046993
11640,0.650131579,0.07046993
11641,0.650131579,0.070481376
11642,0.650197368,0.070481376
11643,0.650197368,0.070530429
11644,0.650328947,0.070530429
11645,0.650328947,0.07054351
11646,0.650394737,0.07054351
11647,0.650394737,0.070545145
11648,0.650460526,0.070545145
11649,0.650460526,0.070604009
11650,0.650526316,0.070604009
11651,0.650526316,0.070615455
11652,0.650592105,0.070615455
11653,0.650592105,0.070641617
11654,0.650657895,0.070641617
11655,0.650657895,0.070661238
11656,0.650723684,0.070661238
11657,0.650723684,0.070677589
11658,0.650789474,0.070677589
11659,0.650789474,0.070705386
11660,0.650855263,0.070705386
11661,0.650855263,0.070733183
11662,0.650921053,0.070733183
11663,0.650921053,0.070798587
11664,0.650986842,0.070798587
11665,0.650986842,0.070816573
11666,0.651052632,0.070816573
11667,0.651052632,0.07083783
11668,0.651118421,0.07083783
11669,0.651118421,0.070909775
11670,0.651184211,0.070909775
11671,0.651184211,0.070967003
11672,0.65125,0.070967003
11673,0.65125,0.070973544
11674,0.651315789,0.070973544
11675,0.651315789,0.071012787
11676,0.651381579,0.071012787
11677,0.651381579,0.071025867
11678,0.651447368,0.071025867
11679,0.651447368,0.071096177
11680,0.651513158,0.071096177
11681,0.651513158,0.071107623
11682,0.651578947,0.071107623
11683,0.651578947,0.071114163
11684,0.651644737,0.071114163
11685,0.651644737,0.071123974
11686,0.651710526,0.071123974
11687,0.651710526,0.07113215
11688,0.651776316,0.07113215
11689,0.651776316,0.071155041
11690,0.651842105,0.071155041
11691,0.651842105,0.071158311
11692,0.651907895,0.071158311
11693,0.651907895,0.071163217
11694,0.651973684,0.071163217
11695,0.651973684,0.071195919
11696,0.652039474,0.071195919
11697,0.652039474,0.071199189
11698,0.652105263,0.071199189
11699,0.652105263,0.071297296
11700,0.652171053,0.071297296
11701,0.652171053,0.071303836
11702,0.652236842,0.071303836
11703,0.652236842,0.071312012
11704,0.652302632,0.071312012
11705,0.652302632,0.071331633
11706,0.652368421,0.071331633
11707,0.652368421,0.071346349
11708,0.652434211,0.071346349
11709,0.652434211,0.071379051
11710,0.6525,0.071379051
11711,0.6525,0.071383956
11712,0.652565789,0.071383956
11713,0.652565789,0.07144609
11714,0.652631579,0.07144609
11715,0.652631579,0.071478793
11716,0.652697368,0.071478793
11717,0.652697368,0.071495144
11718,0.652763158,0.071495144
11719,0.652763158,0.071607966
11720,0.652828947,0.071607966
11721,0.652828947,0.0716701
11722,0.652894737,0.0716701
11723,0.652894737,0.071774747
11724,0.652960526,0.071774747
11725,0.652960526,0.071897381
11726,0.653092105,0.071897381
11727,0.653092105,0.071910461
11728,0.653157895,0.071910461
11729,0.653157895,0.071926813
11730,0.653223684,0.071926813
11731,0.653223684,0.071943164
11732,0.653289474,0.071943164
11733,0.653289474,0.072008568
11734,0.653355263,0.072008568
11735,0.653355263,0.072046175
11736,0.653421053,0.072046175
11737,0.653421053,0.072049446
11738,0.653486842,0.072049446
11739,0.653486842,0.072055986
11740,0.653552632,0.072055986
11741,0.653552632,0.072149187
11742,0.653618421,0.072149187
11743,0.653618421,0.072214592
11744,0.653684211,0.072214592
11745,0.653684211,0.072216227
11746,0.65375,0.072216227
11747,0.65375,0.072227673
11748,0.653947368,0.072227673
11749,0.653947368,0.072304523
11750,0.654013158,0.072304523
11751,0.654013158,0.072360116
11752,0.654078947,0.072360116
11753,0.654078947,0.072376468
11754,0.654144737,0.072376468
11755,0.654144737,0.072400994
11756,0.654210526,0.072400994
11757,0.654210526,0.072422251
11758,0.654276316,0.072422251
11759,0.654276316,0.072517087
11760,0.654342105,0.072517087
11761,0.654342105,0.072521992
11762,0.654407895,0.072521992
11763,0.654407895,0.072613558
11764,0.654473684,0.072613558
11765,0.654473684,0.072620099
11766,0.654539474,0.072620099
11767,0.654539474,0.072664247
11768,0.654605263,0.072664247
11769,0.654605263,0.072736192
11770,0.654671053,0.072736192
11771,0.654671053,0.072754178
11772,0.654736842,0.072754178
11773,0.654736842,0.07279015
11774,0.654802632,0.07279015
11775,0.654802632,0.072811407
11776,0.654868421,0.072811407
11777,0.654868421,0.072894797
11778,0.654934211,0.072894797
11779,0.654934211,0.072986363
11780,0.655,0.072986363
11781,0.655,0.072997809
11782,0.655065789,0.072997809
11783,0.655065789,0.073061578
11784,0.655131579,0.073061578
11785,0.655131579,0.073082835
11786,0.655197368,0.073082835
11787,0.655197368,0.073125347
11788,0.655263158,0.073125347
11789,0.655263158,0.073126983
11790,0.655328947,0.073126983
11791,0.655328947,0.073133523
11792,0.655394737,0.073133523
11793,0.655394737,0.073151509
11794,0.655460526,0.073151509
11795,0.655460526,0.07315805
11796,0.655526316,0.07315805
11797,0.655526316,0.073195657
11798,0.655592105,0.073195657
11799,0.655592105,0.073279048
11800,0.655657895,0.073279048
11801,0.655657895,0.073347722
11802,0.655723684,0.073347722
11803,0.655723684,0.07338533
11804,0.655789474,0.07338533
11805,0.655789474,0.073406586
11806,0.655855263,0.073406586
11807,0.655855263,0.073421302
11808,0.655921053,0.073421302
11809,0.655921053,0.073445829
11810,0.655986842,0.073445829
11811,0.655986842,0.073552111
11812,0.656052632,0.073552111
11813,0.656052632,0.073579908
11814,0.656118421,0.073579908
11815,0.656118421,0.073633866
11816,0.65625,0.073633866
11817,0.65625,0.073712352
11818,0.656315789,0.073712352
11819,0.656315789,0.073758135
11820,0.656381579,0.073758135
11821,0.656381579,0.073777756
11822,0.656447368,0.073777756
11823,0.656447368,0.073816999
11824,0.656513158,0.073816999
11825,0.656513158,0.073864417
11826,0.656578947,0.073864417
11827,0.656578947,0.073872592
11828,0.656644737,0.073872592
11829,0.656644737,0.073903659
11830,0.656710526,0.073903659
11831,0.656710526,0.073939632
11832,0.656776316,0.073939632
11833,0.656776316,0.07399359
11834,0.656842105,0.07399359
11835,0.656842105,0.074016482
11836,0.656907895,0.074016482
11837,0.656907895,0.074073711
11838,0.656973684,0.074073711
11839,0.656973684,0.074086792
11840,0.657039474,0.074086792
11841,0.657039474,0.07413748
11842,0.657105263,0.07413748
11843,0.657105263,0.074186533
11844,0.657171053,0.074186533
11845,0.657171053,0.074191439
11846,0.657236842,0.074191439
11847,0.657236842,0.074237222
11848,0.657302632,0.074237222
11849,0.657302632,0.074247032
11850,0.657368421,0.074247032
11851,0.657368421,0.074283005
11852,0.657434211,0.074283005
11853,0.657434211,0.074300991
11854,0.6575,0.074300991
11855,0.6575,0.074338598
11856,0.657565789,0.074338598
11857,0.657565789,0.074345139
11858,0.657631579,0.074345139
11859,0.657631579,0.074386017
11860,0.657697368,0.074386017
11861,0.657697368,0.074395827
11862,0.657828947,0.074395827
11863,0.657828947,0.074400733
11864,0.657894737,0.074400733
11865,0.657894737,0.074408908
11866,0.657960526,0.074408908
11867,0.657960526,0.074426894
11868,0.658026316,0.074426894
11869,0.658026316,0.074451421
11870,0.658092105,0.074451421
11871,0.658092105,0.074475948
11872,0.658157895,0.074475948
11873,0.658157895,0.074541352
11874,0.658223684,0.074541352
11875,0.658223684,0.0745855
11876,0.658289474,0.0745855
11877,0.658289474,0.074600216
11878,0.658355263,0.074600216
11879,0.658355263,0.074654174
11880,0.658421053,0.074654174
11881,0.658421053,0.07465908
11882,0.658486842,0.07465908
11883,0.658486842,0.074673796
